Fz,FC3,FC1,FCZ,FC2,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CP1,CPZ,CP2,CP4,P1,Pz,P2,POZ,23,24,25
15.186,13.672,12.549,11.377,12.354,10.547,13.428,13.086,11.523,11.23,12.646,9.6191,6.25,10.84,11.035,8.7402,6.9824,6.1035,10.254,8.0078,4.7363,4.9316,9.2773,12.207,6.3477
10.4,12.012,8.1055,8.1055,7.1289,6.7871,8.3496,9.9121,5.4199,6.7383,5.7129,4.6387,1.5625,6.1035,3.4668,4.0039,0.92773,0.3418,3.418,1.0254,-1.9531,-1.2695,6.8359,14.16,3.9063
11.23,11.133,7.9102,7.7637,7.0313,6.6895,6.9336,7.9102,4.248,3.8574,4.4434,2.7344,-0.48828,2.5391,1.6113,0.097656,-1.1719,-2.0508,0.63477,-1.8066,-4.6387,-2.8809,2.4414,13.672,7.3242
5.4688,5.7617,2.0996,1.4648,0.43945,0.097656,0.78125,2.0508,-1.2695,-1.9531,-4.0527,-5.8594,-8.4473,-4.1016,-5.1758,-7.2754,-11.963,-13.281,-8.5449,-11.523,-14.502,-9.668,1.9531,9.7656,2.9297
3.7109,2.7344,-0.43945,-3.0273,-2.832,-3.7598,-4.1504,-3.9063,-7.2266,-8.8867,-10.449,-12.891,-12.354,-12.988,-12.988,-16.162,-18.506,-19.141,-16.064,-18.359,-21.338,-16.406,7.8125,15.137,-0.48828
5.2734,0.29297,-1.8066,-3.3691,-1.123,1.123,-4.5898,-6.4453,-7.5684,-10.156,-7.1289,-8.3496,-0.97656,-13.965,-12.695,-16.211,-16.797,-15.234,-14.697,-17.432,-18.164,-13.184,4.3945,10.742,-7.3242
1.7578,-1.6602,-3.0762,-4.4922,-3.6133,-3.8086,-3.9551,-6.6895,-7.3242,-8.9355,-9.1797,-11.426,-8.4473,-12.256,-12.793,-15.576,-16.309,-15.234,-15.234,-16.65,-18.213,-14.795,0.97656,5.3711,-5.3711
11.133,3.6133,5.6152,2.5391,6.5918,5.3223,3.1738,-0.92773,1.8066,-1.3184,0.29297,-4.248,1.123,-5.1758,-3.5156,-9.668,-9.3262,-8.3008,-8.4473,-9.375,-10.596,-7.666,5.8594,11.23,2.9297
10.205,3.6133,5.3711,2.6855,7.0801,4.3457,4.7852,0.39063,1.6113,-1.1719,1.2695,-3.2227,1.1719,-5.8105,-2.832,-9.668,-9.8145,-9.0332,-9.4727,-9.9609,-10.107,-8.9844,0.97656,10.254,-2.4414
13.77,9.2773,9.5703,6.9824,10.107,5.5664,11.182,6.2988,7.0801,3.8086,4.8828,-1.4648,2.5879,-0.63477,2.002,-3.7109,-4.6875,-4.6387,-4.7852,-4.6387,-5.9082,-6.1035,9.2773,14.16,10.254
11.279,9.5215,6.9824,7.2754,5.8594,5.2246,9.3262,6.543,4.541,3.7109,1.6602,-2.4902,-3.8086,0.92773,0.19531,-2.3438,-6.25,-7.4707,-3.7598,-3.3691,-5.0781,-1.2207,9.7656,20.508,9.7656
12.061,8.9844,7.3242,5.0781,6.3477,4.7363,12.305,6.8359,4.8828,1.0742,2.0508,-3.418,-0.29297,1.0742,0.83008,-2.5391,-4.2969,-6.1035,-2.0996,-0.92773,-2.5391,4.1992,11.23,18.555,7.3242
5.4199,3.7598,1.709,-1.0742,0.92773,-0.73242,8.4473,2.2949,-0.19531,-3.1738,-2.4902,-6.5918,-3.5645,-2.4414,-3.4668,-6.3965,-8.6914,-9.2773,-5.7129,-4.1992,-6.1523,0.29297,12.695,14.648,5.8594
3.6621,5.0781,0.24414,-1.2207,-0.39063,0.29297,7.5195,4.6875,-1.3184,-2.1973,-4.1016,-4.4434,-3.9063,0.29297,-3.3203,-3.7598,-8.0078,-7.7148,-2.3438,-1.3184,-2.8809,4.6387,10.742,9.2773,-3.418
13.721,12.891,12.012,5.4688,10.303,8.1055,18.213,12.695,11.133,5.5176,7.5684,5.0781,11.279,8.6426,9.2285,3.2227,4.1016,5.7129,10.303,11.035,8.2031,15.137,14.648,12.695,8.3008
4.8828,9.9121,4.248,3.0762,1.3672,3.5645,10.254,11.084,5.2734,3.9063,0.63477,2.8809,3.8086,6.8359,4.6875,3.125,0.048828,0.97656,5.7617,6.0547,4.3945,7.9102,10.742,8.7891,2.9297
13.135,18.506,14.404,11.963,8.6914,9.375,15.82,19.727,14.99,13.379,8.2031,8.5938,8.0078,14.941,12.061,12.5,7.9102,8.9355,13.525,13.916,12.256,14.111,13.672,12.695,2.4414
11.768,14.795,12.402,10.986,7.4219,7.7637,11.768,15.771,13.525,11.719,6.8359,6.25,3.4668,11.572,10.156,8.8867,4.9316,5.2246,8.5938,7.6172,6.1523,3.9063,8.7891,7.8125,7.8125
13.77,17.041,15.234,13.818,12.012,11.084,16.016,18.896,17.92,17.432,13.037,11.523,7.6172,14.6,15.332,13.672,10.303,9.668,10.84,11.523,9.8145,6.543,15.137,11.23,5.8594
12.646,17.139,15.088,13.379,11.963,10.693,14.258,18.994,16.992,18.311,12.109,11.035,5.1758,11.426,12.695,12.695,10.01,8.3496,6.7871,7.959,6.4453,1.2695,7.8125,5.3711,0
5.8594,8.7891,7.1289,5.5664,4.4922,4.7852,6.6406,8.1543,8.3496,7.9102,4.9316,4.0527,1.709,3.0762,4.1504,3.9551,0.48828,0.14648,-2.6367,-1.8555,-3.0762,-7.1777,3.9063,1.4648,4.8828
10.889,11.816,12.207,8.5938,10.693,10.107,13.428,12.5,14.844,12.598,12.158,10.059,10.205,7.8613,10.498,8.7402,8.4473,7.2754,4.2969,4.1016,3.2715,-0.24414,15.625,10.254,7.8125
10.84,15.625,12.207,12.207,10.889,12.793,12.061,14.6,13.184,14.941,10.938,11.328,7.4707,9.5703,8.6426,10.84,8.7891,6.6406,4.2969,4.1016,2.6855,0.14648,10.254,4.3945,8.3008
18.994,18.896,18.994,16.016,17.529,16.211,17.92,17.48,19.727,17.773,16.553,12.598,11.133,11.377,15.625,13.623,11.23,7.959,8.5449,8.8867,6.0547,5.6641,13.672,8.7891,7.8125
12.891,16.748,14.6,11.133,11.475,9.1797,16.895,17.383,17.627,15.186,12.646,8.3008,7.4707,11.963,15.674,12.549,10.498,7.5195,9.8145,10.938,6.8848,7.5684,13.184,3.9063,7.8125
8.3008,12.793,10.4,5.7617,6.1035,2.8809,14.551,12.793,13.867,9.0332,7.959,1.9043,0.92773,8.8867,12.354,7.6172,3.9063,0.39063,5.2734,4.9316,1.3184,2.1973,17.09,0,7.3242
12.012,16.162,13.086,8.7891,8.6426,5.5176,16.553,14.697,15.088,9.375,7.8613,1.0742,0.39063,9.7168,11.475,8.2031,3.9063,0.48828,6.0059,5.1758,1.2207,2.5879,13.672,6.3477,2.4414
0.53711,9.2773,4.0527,0.29297,-2.002,-2.3926,8.252,7.7148,6.1523,1.8555,-1.6602,-5.5664,-5.3711,1.5625,2.7832,0.048828,-4.6387,-7.8125,-2.4414,-3.6133,-8.0566,-6.9336,8.7891,0.48828,-0.48828
5.4199,10.693,8.9355,4.0039,3.7598,0.43945,12.891,11.768,11.816,7.0801,4.8828,-1.2695,-0.48828,7.1289,9.2285,4.4434,-1.1719,-4.7363,1.709,0.29297,-4.6387,-2.832,16.602,11.719,7.8125
8.6914,14.746,10.205,8.7402,8.3008,7.6172,13.184,12.842,10.84,9.8145,5.5176,1.4648,-0.39063,6.4941,7.4219,5.7129,1.2207,-2.5879,2.4902,1.7578,-3.0273,-0.39063,12.207,12.695,5.3711
2.4902,8.2031,1.8066,3.125,0.48828,1.4648,6.4453,6.6406,3.5156,3.1738,-0.83008,-5.3223,-12.354,2.6367,0.29297,0.63477,-6.0059,-10.303,-2.5391,-3.7109,-9.1797,-4.1992,3.418,5.3711,-3.418
5.2246,11.279,6.3477,6.3477,5.6641,5.957,12.061,11.182,9.2285,8.0566,6.1035,2.1484,-1.3672,7.4707,6.6895,7.2754,2.7832,-0.92773,5.127,4.541,0.97656,5.6641,7.8125,4.3945,-2.4414
6.6406,8.3496,6.543,3.418,5.7129,1.4648,12.695,8.8379,8.9844,5.0781,6.7871,0.53711,-3.7109,6.3477,7.8125,5.4688,4.4922,1.2207,6.3965,5.957,3.2227,8.3496,6.3477,4.8828,1.4648
1.4648,5.3223,0.53711,0.097656,2.1484,1.0254,6.6895,5.7129,4.3945,1.9043,3.6621,2.002,-1.8555,4.541,3.8574,4.541,2.6367,2.2461,4.4434,4.1992,2.9785,6.8359,7.3242,3.418,-11.23
7.5195,13.672,8.8379,9.1309,10.254,13.037,11.377,14.258,12.109,11.768,12.939,14.941,10.84,12.549,11.768,14.063,15.674,16.699,13.965,15.771,15.332,17.188,6.3477,13.184,6.3477
11.768,15.186,12.5,13.184,14.99,18.994,11.377,15.869,15.771,16.211,19.141,22.217,20.117,14.746,15.186,18.604,20.313,23.438,15.479,18.848,19.141,17.48,9.2773,21.484,8.7891
14.502,17.383,15.625,15.381,17.969,21.631,13.672,18.164,18.066,18.457,20.947,23.975,20.068,16.846,17.139,20.654,23.584,26.074,18.115,21.24,21.826,18.848,10.254,15.625,12.207
14.893,14.209,16.357,11.67,17.529,17.92,13.77,14.893,18.555,14.307,20.898,20.02,20.508,14.014,17.871,16.553,20.703,23.584,15.674,18.506,19.482,15.137,5.3711,8.3008,9.2773
11.475,14.551,14.697,12.158,15.234,17.92,13.477,17.139,18.896,16.309,20.313,21.436,21.826,16.992,19.482,18.555,20.459,22.656,17.432,19.336,20.459,16.797,5.3711,6.3477,3.418
8.8379,10.303,12.061,6.7871,11.865,12.5,10.303,13.281,15.479,10.498,16.162,14.746,12.793,11.621,16.309,14.795,17.92,18.75,14.6,17.725,17.334,14.111,7.8125,5.8594,2.9297
10.596,12.5,13.086,8.3008,12.646,12.305,14.307,15.43,17.676,12.451,17.676,14.99,11.719,16.748,20.02,17.236,19.141,19.629,20.166,20.947,19.971,18.604,7.8125,10.742,0.97656
6.7383,11.182,8.1543,7.6172,8.8867,13.232,8.1055,14.355,12.939,11.328,13.525,16.357,11.572,16.357,14.648,18.213,17.871,19.141,18.994,20.361,19.336,19.58,9.2773,11.719,-0.48828
11.328,9.668,11.279,7.3242,13.525,14.307,9.2773,11.572,15.381,10.742,18.164,16.602,17.871,12.646,16.846,16.406,19.775,20.703,18.896,20.996,20.41,19.775,8.7891,11.23,4.3945
4.9805,7.1289,5.2246,4.3457,7.6172,9.9121,4.9316,9.0332,10.156,8.7402,12.988,13.281,10.4,9.1309,12.256,14.209,14.697,13.867,13.77,15.674,14.014,13.086,7.3242,7.8125,1.4648
2.5879,3.9063,2.2949,2.3438,5.9082,6.6895,1.9531,5.7617,5.9082,5.8594,8.9844,8.6426,5.0781,6.0547,8.5938,10.352,11.67,10.352,10.596,12.549,10.889,11.328,4.8828,3.9063,-0.97656
-3.3203,-2.3438,-3.9551,-3.2715,-1.2695,1.709,-4.6387,0.24414,-0.14648,1.5625,2.002,2.2949,-3.0762,0.83008,1.0254,5.0781,3.4668,2.5391,2.0996,4.2969,2.9785,3.1738,-4.8828,-3.418,-11.719
3.1738,1.6113,2.0996,1.3672,4.248,4.1504,-0.48828,2.832,6.1035,4.8828,6.7871,2.5879,-1.9531,2.7832,6.543,7.7148,7.1289,4.7363,6.1035,8.0078,5.3711,6.4453,6.3477,4.8828,0.97656
5.4199,2.8809,3.5156,3.9551,6.8359,7.3242,0.19531,5.2246,6.7383,8.2031,8.0078,6.1035,1.709,4.3945,7.373,10.889,8.252,6.5918,7.3242,9.5215,6.3965,9.2285,3.9063,16.113,7.3242
7.1289,3.5156,5.4688,5.9082,8.5449,7.3242,0.19531,4.834,9.6191,8.9355,10.107,5.127,1.3672,4.0527,9.2285,10.303,8.2031,5.6152,7.7148,9.6191,7.4707,10.449,4.3945,10.742,4.8828
7.666,4.7363,6.25,5.6641,9.7168,10.107,-0.78125,4.1504,8.4961,9.3262,9.7168,6.2012,5.0293,1.5625,6.1035,7.7637,8.6914,6.4453,5.3711,7.7637,6.2988,7.0313,3.9063,8.7891,8.3008
7.9102,4.8828,6.0547,8.252,9.082,10.84,-0.97656,4.9316,8.4961,10.449,10.205,6.1523,3.8574,3.418,7.0801,9.7656,8.3496,6.1035,6.9336,9.1309,7.5684,10.742,3.9063,9.2773,-1.9531
7.3242,5.2246,5.9082,8.6426,8.1055,8.7891,-1.123,4.9316,8.2031,9.4727,7.8613,3.2227,-0.63477,3.3203,5.4688,8.6426,7.0313,3.8574,5.9082,7.7637,6.1523,9.8145,-0.97656,4.8828,0.48828
11.963,7.9102,8.4961,11.133,10.693,12.646,1.6113,7.8613,8.8867,12.061,9.375,5.3223,-2.3438,4.2969,6.2012,10.498,8.5938,4.0039,7.1289,8.5938,7.7148,10.693,6.8359,3.9063,6.3477
11.377,1.8555,6.4941,5.4199,10.84,8.5938,-1.6113,1.2207,7.2754,6.3965,10.107,2.6367,0.19531,-2.0996,4.9316,5.4688,5.3223,2.0508,2.2461,5.2246,4.834,5.4688,3.9063,4.3945,-0.97656
13.672,2.7832,7.9102,7.5195,14.795,12.939,0.097656,2.3438,9.3262,9.4727,14.16,8.7891,11.084,-1.8555,7.2266,8.4961,11.279,10.01,5.4199,9.4727,9.8145,9.375,-0.48828,8.3008,5.8594
10.498,-0.048828,4.834,6.7383,12.744,13.965,-6.543,-1.123,5.8594,8.5449,13.232,10.889,8.252,-5.127,4.0039,7.3242,10.4,11.133,0.68359,6.3965,8.3984,4.2969,0.48828,10.254,10.254
10.156,4.1016,5.4199,11.475,13.525,19.092,-6.9824,1.709,5.0781,11.719,13.867,17.578,13.965,-2.4902,2.0508,11.279,14.404,17.285,-0.39063,6.3477,9.7656,1.3672,4.8828,8.3008,3.418
9.1797,4.541,6.0547,9.6191,11.865,13.916,-6.8848,1.4648,6.4941,11.621,14.307,16.162,12.109,-1.7578,4.0527,11.182,14.795,19.043,1.1719,7.8613,11.328,2.8809,5.8594,12.207,11.23
14.453,7.2754,12.744,13.232,19.336,17.529,1.3184,6.8359,15.332,16.357,23.193,21.924,22.266,3.125,13.574,16.113,21.094,25.977,7.1777,13.672,18.115,8.4473,12.207,11.719,9.2773
11.719,9.668,11.279,14.648,17.627,17.92,1.5625,10.4,13.77,17.725,21.191,20.947,17.725,5.8594,11.816,16.797,21.875,24.316,8.5938,13.965,16.797,8.8867,4.8828,1.4648,7.3242
11.328,6.2012,10.352,10.596,15.479,12.207,3.6133,8.3496,14.502,13.623,19.678,15.869,15.918,6.4453,14.16,15.674,18.066,19.287,10.498,14.6,15.771,10.547,7.3242,3.418,3.418
7.3242,7.7148,6.3477,11.475,12.549,14.551,1.6113,11.279,11.133,15.43,16.211,16.016,11.426,10.645,12.256,17.773,17.09,17.578,13.428,15.576,14.795,12.354,1.4648,-0.48828,3.9063
12.207,8.8867,12.695,11.621,17.871,15.869,8.9355,13.574,17.041,16.992,21.387,16.357,14.844,13.086,18.701,17.822,18.994,18.848,16.064,16.895,15.625,13.721,7.3242,10.254,6.3477
15.82,18.799,18.115,19.238,20.85,19.287,16.504,23.975,24.121,25.537,24.219,21.533,13.867,23.633,24.316,25.195,22.607,20.654,19.824,20.02,17.627,13.379,8.3008,7.8125,12.207
10.938,13.721,15.186,12.158,17.822,12.744,15.137,19.629,21.484,19.385,21.729,15.186,10.889,17.92,22.607,20.117,19.727,17.92,16.846,17.285,14.844,9.8633,4.3945,-2.4414,10.742
9.2285,15.82,12.744,13.965,14.111,13.867,11.377,20.313,18.457,20.947,19.141,17.48,8.4961,17.529,18.164,21.045,17.285,15.918,13.232,13.184,11.23,5.3223,3.9063,2.4414,7.3242
5.127,10.352,7.5195,11.23,11.475,12.891,5.6641,13.477,12.549,16.162,16.748,15.967,8.8867,11.426,11.523,16.016,15.918,15.967,8.3496,11.182,11.377,4.1504,6.3477,4.3945,10.254
3.1738,4.248,5.0781,5.8105,12.646,13.379,4.2969,8.6426,10.84,12.549,19.141,17.285,17.92,7.5195,11.719,14.209,17.871,19.971,9.0332,13.232,15.527,9.0332,10.742,4.8828,6.8359
0.3418,0.63477,0.48828,4.4434,9.375,13.867,-2.8809,3.8574,4.7852,10.596,15.479,17.578,16.406,2.2461,5.8105,11.621,13.379,15.576,5.3711,9.668,12.256,7.373,5.8594,1.9531,5.3711
2.9297,2.3926,1.123,6.2988,9.7168,14.014,-5.4688,2.002,2.832,9.7168,12.305,13.525,10.986,-2.2949,2.0996,8.2031,12.744,13.574,2.0508,7.5195,10.205,5.7617,7.8125,0,9.7656
6.7383,2.7344,4.4922,5.1758,10.693,11.475,-2.5391,0.78125,5.6641,7.8613,12.988,10.84,11.182,-1.4648,4.1016,6.9824,11.328,11.67,3.4668,7.7148,10.4,7.2754,6.3477,1.4648,2.9297
7.9102,6.7383,6.1523,8.5938,9.2285,10.645,-0.78125,4.1016,6.3965,9.0332,9.8633,7.5195,6.3477,0.92773,3.418,8.3496,9.1309,8.3984,4.1016,7.1289,7.7637,7.2754,9.2773,0.48828,10.742
8.3496,5.6641,7.3242,6.6895,7.5684,6.0547,0.048828,2.8809,6.5918,6.8848,6.7871,1.5137,0.19531,-0.43945,3.0762,4.1016,5.7129,4.1992,1.8066,3.9063,4.0527,3.9063,5.8594,-0.48828,13.184
4.541,4.9805,4.7363,7.0313,5.4688,5.6641,-0.24414,4.8828,6.6406,9.1797,7.0313,3.1738,-1.8555,2.2461,4.4434,6.7383,5.7129,4.1504,3.3203,5.0781,5.5664,5.5176,2.9297,3.9063,6.3477
0,-2.5879,-0.097656,-0.68359,2.9785,2.5391,-5.127,-2.0996,1.3184,2.3438,4.5898,1.6113,1.0742,-5.8594,-0.43945,-0.097656,4.1992,4.3457,-1.8555,1.7578,3.7109,1.3184,2.4414,5.8594,11.23
0.48828,-4.6875,-1.4648,0.048828,4.9805,7.7148,-5.6152,-3.8574,1.1719,3.3203,9.8633,9.3262,8.3496,-5.0293,1.4648,3.9063,8.9355,12.5,2.5879,7.0801,10.645,7.7637,7.8125,1.4648,4.8828
0.97656,-4.3945,0.097656,4.0039,9.4727,12.793,-6.6406,-2.7344,3.418,8.4473,16.064,16.943,13.574,-1.6602,5.0781,10.742,17.48,20.85,6.9336,12.939,18.066,15.527,2.4414,-1.4648,1.9531
2.2461,-4.9316,0.92773,3.7598,12.012,13.574,-7.373,-4.0039,4.248,9.375,17.969,18.115,13.477,-3.7598,5.7129,10.449,17.822,20.41,4.3945,10.4,15.918,10.107,1.4648,-0.48828,7.8125
1.4648,-5.4688,-0.39063,6.0059,12.061,13.184,-9.375,-4.6387,3.0762,9.4238,17.139,18.555,13.184,-4.1504,4.4434,10.01,15.137,19.141,2.0508,9.4238,14.307,9.0332,2.4414,0,-0.97656
5.1758,-0.24414,3.9063,9.082,14.697,16.602,-4.1016,1.3672,6.0059,13.037,18.066,21.289,18.506,1.4648,8.4961,13.281,20.02,23.438,7.7637,14.746,18.066,14.502,2.4414,5.8594,5.8594
4.0039,0.39063,3.2227,9.5215,12.061,16.602,0.29297,5.6641,8.1543,13.525,16.016,20.752,17.871,7.5195,10.498,16.504,17.188,20.557,11.377,15.625,17.969,18.066,4.3945,6.8359,2.4414
1.8555,-4.4434,0.63477,2.1973,7.7148,7.7148,-0.19531,1.7578,6.543,7.0313,10.4,8.4961,6.5918,4.1992,8.6426,8.8867,10.107,10.742,7.4219,10.107,10.01,10.645,7.8125,5.3711,-1.4648
0.68359,-1.123,-0.63477,3.2227,5.0781,9.8145,1.709,7.4219,6.9336,8.8379,7.7148,10.059,5.957,10.4,9.8145,11.182,10.986,10.303,12.744,12.354,11.279,14.551,0.97656,0,-2.4414
1.1719,1.9043,1.6113,3.3691,5.4688,9.1797,6.1035,11.328,9.1309,8.8867,8.3984,9.8145,7.7637,13.672,12.451,11.768,10.156,9.8633,15.186,13.525,12.012,15.869,7.3242,2.9297,-0.97656
9.0332,10.107,8.5449,9.3262,12.109,14.404,12.061,17.725,14.453,13.77,13.086,12.842,8.9844,18.457,16.797,15.234,14.746,13.574,19.189,17.236,15.43,19.58,9.7656,7.8125,9.7656
7.4219,8.3008,6.3477,8.0078,9.4727,11.328,8.3496,13.672,11.621,10.547,10.742,8.6426,3.418,13.232,11.475,9.9121,8.3008,6.1523,10.254,8.3496,6.8848,6.25,-0.48828,1.4648,3.9063
12.207,10.742,11.865,10.742,14.697,12.744,12.354,14.014,14.795,11.035,13.867,7.7148,3.3203,11.377,12.793,9.6191,10.254,7.4219,9.8633,7.8613,7.1777,5.7129,3.418,6.3477,4.3945
14.209,10.352,10.596,12.842,17.188,17.383,9.0332,12.549,12.793,12.402,15.137,11.719,7.7637,9.1797,10.4,9.8633,10.791,9.3262,7.8613,7.0313,7.5195,6.2988,6.8359,5.3711,6.8359
11.523,3.6621,7.2266,8.7402,15.234,12.402,6.6895,6.1523,10.352,8.8379,13.428,8.7402,8.2031,4.1016,8.5449,6.5918,7.9102,6.6895,4.5898,4.541,5.0781,4.1992,8.7891,4.3945,9.2773
9.2773,4.2969,5.8105,7.666,12.695,11.182,5.7129,7.1289,9.5215,9.1797,11.426,6.7383,4.8828,4.7852,8.4473,6.8848,9.082,7.3242,6.7871,7.2266,6.7383,7.6172,10.742,2.4414,8.7891
9.8633,4.1504,5.2246,5.127,10.4,9.4727,3.9551,4.0039,7.1777,6.0059,8.0566,3.3203,4.2969,1.6602,5.7129,4.1504,5.2734,3.6621,2.3438,2.2461,3.2227,2.2461,1.4648,5.8594,2.4414
9.6191,6.3965,6.0547,5.3711,9.2773,9.1309,6.0059,6.7383,8.4961,6.0547,6.9824,2.5879,3.9063,4.9316,6.2988,5.4688,6.3477,5.0293,4.541,4.3945,5.0781,4.2969,2.4414,1.9531,8.7891
13.916,15.332,11.377,11.475,12.939,16.943,12.061,15.82,13.623,12.207,9.8633,8.8867,9.668,12.793,11.426,11.035,9.668,7.9102,8.8379,7.9102,7.9102,5.8594,9.7656,11.23,16.113
11.768,7.959,8.4961,5.2734,11.475,10.938,6.7383,5.7617,9.375,3.2227,6.1523,0.87891,6.8359,0.73242,5.8594,-0.14648,0.78125,0.48828,-1.0742,-1.5625,-1.0254,-4.3945,2.4414,3.9063,10.742
10.889,7.0801,7.7637,6.9824,12.305,14.6,5.0781,4.6387,7.4219,4.9805,8.1543,6.4453,14.502,0.048828,4.3457,0.87891,5.0781,7.2754,1.2207,2.2949,3.2227,0.43945,4.8828,2.9297,13.672
2.002,-2.4414,-0.58594,1.2695,5.4199,7.0801,-3.6133,-2.4414,1.1719,1.3184,3.2715,2.832,9.4727,-3.3691,0.53711,-1.5625,0.19531,2.4902,-0.58594,-0.63477,-0.048828,0.63477,-0.48828,-3.418,8.3008
-2.6855,-5.0781,-5.4199,0.97656,1.2695,5.5176,-8.1543,-4.9316,-3.8086,0.19531,0.63477,3.4668,7.373,-4.541,-3.5156,-0.83008,0.63477,3.1738,0.39063,0.53711,1.3672,5.5176,9.2773,-1.9531,11.23
-11.816,-13.721,-12.939,-8.7891,-6.2012,-1.4648,-15.479,-11.865,-8.9355,-6.4453,-4.1504,-0.43945,4.3457,-9.1797,-6.7383,-4.7852,-3.1738,-0.048828,-2.002,-1.6113,-0.68359,4.541,-3.9063,-5.3711,5.3711
-11.035,-8.9355,-10.107,-6.543,-4.5898,0.19531,-9.6191,-5.2246,-5.1758,-4.8828,-2.9297,1.2695,3.0273,-2.7832,-2.4414,-3.0273,-2.9785,-0.87891,-0.24414,-1.3672,-0.83008,2.832,-1.9531,-7.8125,5.3711
-3.7109,-4.1504,-2.9297,-3.1738,3.4668,5.3223,-5.7129,-2.4414,0.24414,-2.2461,4.4434,4.541,7.5195,-2.0508,1.6113,-1.6113,2.9297,5.0781,2.832,3.418,4.1504,6.543,3.418,1.4648,13.184
-1.416,1.8555,-0.97656,1.8066,4.9805,9.375,-1.1719,4.3945,1.8555,2.6367,5.2734,8.8867,5.6641,4.541,3.6133,4.8828,5.127,7.2266,5.6641,5.3711,5.8105,7.2754,-2.4414,-4.8828,9.7656
-0.097656,0.97656,-0.097656,-0.14648,4.834,6.3965,-0.29297,2.4414,1.2695,-2.3438,2.0996,2.7832,5.8594,2.6367,1.3672,-1.6602,0.24414,2.3438,1.3184,0.83008,1.0254,2.1484,0.48828,-9.7656,3.9063
0.92773,2.002,0.68359,1.5137,4.834,8.3008,-0.39063,4.7363,2.2949,0.3418,3.8086,6.4453,7.4707,5.3711,3.0762,0.73242,3.3691,6.6895,5.6152,4.1016,4.9805,6.9336,-6.8359,-5.3711,7.8125
-1.2207,0.29297,2.2461,-1.2207,4.248,0.3418,3.9551,5.127,6.5918,2.4414,6.4941,4.3457,5.1758,7.4707,8.4961,4.7852,4.6875,5.8594,9.082,7.7148,7.8613,9.5215,-4.3945,-12.695,-4.3945
-1.0254,6.9824,2.9785,4.0039,5.0781,8.252,7.1777,13.037,8.7402,8.1055,7.4707,9.7656,6.6406,15.918,11.914,11.523,10.547,11.279,16.504,15.283,13.77,18.945,0,-6.8359,3.9063
-0.73242,5.1758,3.5645,0.92773,4.834,6.543,7.5684,10.107,8.6426,4.1504,8.5938,8.4961,6.7383,13.428,11.475,9.3262,8.3496,11.279,13.916,12.598,12.207,14.502,0.97656,-1.4648,-0.97656
3.2715,13.477,11.23,8.9355,10.352,12.402,10.693,17.236,15.039,13.77,15.039,16.455,10.498,17.92,16.064,18.066,16.602,17.09,17.041,17.383,17.48,18.75,4.8828,0.97656,4.8828
1.5625,9.668,10.156,3.3691,8.9355,6.1523,8.4961,11.23,12.207,7.8613,12.646,8.7402,5.6152,9.375,11.865,10.352,10.645,10.645,9.2285,9.082,10.303,10.449,2.4414,-4.3945,3.9063
1.1719,9.1309,6.4941,2.7832,5.2734,3.8574,2.2949,6.9824,5.957,4.7363,7.5684,5.2246,-0.14648,3.2715,3.418,4.4434,3.0273,3.3203,-0.73242,1.2207,2.0996,1.123,0.48828,-4.3945,-5.8594
7.9102,13.428,14.111,7.5684,10.254,4.248,6.1035,10.742,12.549,10.986,12.061,5.5664,-1.2695,5.1758,9.4238,8.252,8.5938,5.7617,4.9316,6.4941,6.9824,6.6895,-1.4648,-8.7891,-7.3242
7.5684,11.816,14.014,6.6895,7.5195,-0.78125,5.8594,9.7656,12.451,9.2773,9.4238,-0.43945,-5.9082,4.1992,8.6426,6.1035,2.6855,-0.097656,2.6367,3.3691,2.002,2.6367,-4.8828,-4.3945,-9.2773
11.377,17.578,17.236,9.668,9.1797,1.123,11.523,14.258,15.967,11.67,9.7168,-0.24414,-4.6387,9.4727,11.133,8.6426,4.4434,0.92773,8.252,6.4941,4.1504,6.8359,1.9531,2.9297,-2.4414
11.084,20.117,15.967,12.598,9.7168,7.8613,10.205,17.09,14.111,14.795,10.498,6.1035,0.24414,12.451,11.621,12.598,8.1055,4.834,10.693,9.5215,7.2266,8.1543,7.3242,0,-3.418
11.377,16.211,15.918,10.498,12.695,8.3008,11.426,14.648,16.064,13.379,13.477,4.0039,1.6113,9.9609,14.648,12.207,7.666,3.7109,10.107,8.9355,6.543,5.2734,0.48828,1.4648,-8.7891
5.957,8.3496,9.0332,6.5918,9.3262,6.6895,2.5879,6.9336,8.3984,7.2754,7.959,2.002,-1.5625,2.0996,6.8848,5.2734,3.8086,1.123,4.6387,4.1016,2.3926,-1.1719,-1.9531,-6.3477,-8.3008
2.5879,4.7852,3.3203,3.6133,6.6406,7.7148,0.73242,4.2969,4.1016,5.7617,7.0313,4.3457,-0.48828,1.5137,4.9805,6.25,4.4922,4.3945,3.7109,4.2969,4.0039,-1.4648,7.8125,-1.9531,-3.418
-1.3184,-2.2461,-1.3184,-2.4902,1.9531,2.6855,-2.5391,-2.4902,0.39063,-0.097656,3.7109,0.58594,-2.0996,-2.7344,1.9531,2.4902,2.2949,4.0039,1.2695,2.0996,2.5391,-3.0273,2.4414,-1.9531,-8.7891
