Fz,FC3,FC1,FCZ,FC2,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CP1,CPZ,CP2,CP4,P1,Pz,P2,POZ
3.7109,2.7344,-0.43945,-3.0273,-2.832,-3.7598,-4.1504,-3.9063,-7.2266,-8.8867,-10.449000000000002,-12.890999999999998,-12.354000000000001,-12.988,-12.988,-16.162,-18.506,-19.141,-16.064,-18.359,-21.338,-16.406
5.2734,0.29297,-1.8066,-3.3691,-1.123,1.123,-4.5898,-6.4453,-7.5684,-10.156,-7.1289,-8.3496,-0.97656,-13.965,-12.695,-16.211,-16.797,-15.234000000000002,-14.697000000000001,-17.432000000000002,-18.164,-13.184000000000001
1.7578,-1.6602,-3.0762,-4.4922,-3.6133,-3.8086,-3.9551,-6.6895,-7.3242,-8.9355,-9.1797,-11.425999999999998,-8.4473,-12.255999999999998,-12.793,-15.575999999999999,-16.309,-15.234000000000002,-15.234000000000002,-16.65,-18.213,-14.795
11.133,3.6133,5.6152,2.5391,6.5918,5.3223,3.1738,-0.9277299999999999,1.8066,-1.3184,0.29297,-4.248,1.123,-5.1758,-3.5156,-9.668,-9.3262,-8.3008,-8.4473,-9.375,-10.595999999999998,-7.666
10.205,3.6133,5.3711,2.6855,7.0801,4.3457,4.7852,0.39063000000000003,1.6113,-1.1719,1.2695,-3.2227,1.1719,-5.8105,-2.832,-9.668,-9.8145,-9.0332,-9.4727,-9.9609,-10.107000000000001,-8.9844
13.77,9.2773,9.5703,6.9824,10.107000000000001,5.5664,11.182,6.2988,7.0801,3.8086,4.8828,-1.4648,2.5879,-0.63477,2.002,-3.7109,-4.6875,-4.6387,-4.7852,-4.6387,-5.9082,-6.1035
11.279000000000002,9.5215,6.9824,7.2754,5.8594,5.2246,9.3262,6.542999999999999,4.541,3.7109,1.6602,-2.4902,-3.8086,0.9277299999999999,0.19530999999999998,-2.3438,-6.25,-7.4707,-3.7598,-3.3691,-5.0781,-1.2207
12.061,8.9844,7.3242,5.0781,6.3477,4.7363,12.305,6.8359,4.8828,1.0742,2.0508,-3.418,-0.29297,1.0742,0.8300799999999999,-2.5391,-4.2969,-6.1035,-2.0996,-0.9277299999999999,-2.5391,4.1992
5.4199,3.7598,1.709,-1.0742,0.9277299999999999,-0.73242,8.4473,2.2949,-0.19530999999999998,-3.1738,-2.4902,-6.5918,-3.5645,-2.4414,-3.4668,-6.3965,-8.6914,-9.2773,-5.7129,-4.1992,-6.1523,0.29297
3.6621,5.0781,0.24414,-1.2207,-0.39063000000000003,0.29297,7.5195,4.6875,-1.3184,-2.1973,-4.1016,-4.4434,-3.9063,0.29297,-3.3203,-3.7598,-8.0078,-7.7148,-2.3438,-1.3184,-2.8809,4.6387
13.720999999999998,12.890999999999998,12.012,5.4688,10.302999999999999,8.1055,18.213,12.695,11.133,5.5176,7.5684,5.0781,11.279000000000002,8.6426,9.2285,3.2227,4.1016,5.7129,10.302999999999999,11.035,8.2031,15.137
4.8828,9.9121,4.248,3.0762,1.3672,3.5645,10.254000000000001,11.084000000000001,5.2734,3.9063,0.63477,2.8809,3.8086,6.8359,4.6875,3.125,0.048827999999999996,0.97656,5.7617,6.0547,4.3945,7.9102
13.135,18.506,14.404000000000002,11.963,8.6914,9.375,15.82,19.727,14.99,13.379000000000001,8.2031,8.5938,8.0078,14.940999999999999,12.061,12.5,7.9102,8.9355,13.525,13.915999999999999,12.255999999999998,14.110999999999999
11.767999999999999,14.795,12.402000000000001,10.985999999999999,7.4219,7.7637,11.767999999999999,15.770999999999999,13.525,11.719000000000001,6.8359,6.25,3.4668,11.572000000000001,10.156,8.8867,4.9316,5.2246,8.5938,7.6172,6.1523,3.9063
13.77,17.041,15.234000000000002,13.818,12.012,11.084000000000001,16.016,18.896,17.92,17.432000000000002,13.037,11.523,7.6172,14.6,15.332,13.672,10.302999999999999,9.668,10.84,11.523,9.8145,6.542999999999999
12.645999999999999,17.139,15.088,13.379000000000001,11.963,10.693,14.258,18.994,16.992,18.311,12.109000000000002,11.035,5.1758,11.425999999999998,12.695,12.695,10.01,8.3496,6.7871,7.959,6.4453,1.2695
5.8594,8.7891,7.1289,5.5664,4.4922,4.7852,6.6406,8.1543,8.3496,7.9102,4.9316,4.0527,1.709,3.0762,4.1504,3.9551,0.48828,0.14648,-2.6367,-1.8555,-3.0762,-7.1777
10.889000000000001,11.815999999999999,12.207,8.5938,10.693,10.107000000000001,13.427999999999999,12.5,14.844000000000001,12.597999999999999,12.158,10.059,10.205,7.8613,10.498,8.7402,8.4473,7.2754,4.2969,4.1016,3.2715,-0.24414
10.84,15.625,12.207,12.207,10.889000000000001,12.793,12.061,14.6,13.184000000000001,14.940999999999999,10.937999999999999,11.328,7.4707,9.5703,8.6426,10.84,8.7891,6.6406,4.2969,4.1016,2.6855,0.14648
18.994,18.896,18.994,16.016,17.529,16.211,17.92,17.48,19.727,17.773,16.553,12.597999999999999,11.133,11.377,15.625,13.623,11.23,7.959,8.5449,8.8867,6.0547,5.6641
12.890999999999998,16.748,14.6,11.133,11.475,9.1797,16.895,17.383,17.627,15.186,12.645999999999999,8.3008,7.4707,11.963,15.674000000000001,12.549000000000001,10.498,7.5195,9.8145,10.937999999999999,6.8848,7.5684
8.3008,12.793,10.4,5.7617,6.1035,2.8809,14.550999999999998,12.793,13.867,9.0332,7.959,1.9043,0.9277299999999999,8.8867,12.354000000000001,7.6172,3.9063,0.39063000000000003,5.2734,4.9316,1.3184,2.1973
12.012,16.162,13.085999999999999,8.7891,8.6426,5.5176,16.553,14.697000000000001,15.088,9.375,7.8613,1.0742,0.39063000000000003,9.7168,11.475,8.2031,3.9063,0.48828,6.0059,5.1758,1.2207,2.5879
0.5371100000000001,9.2773,4.0527,0.29297,-2.002,-2.3926,8.252,7.7148,6.1523,1.8555,-1.6602,-5.5664,-5.3711,1.5625,2.7832,0.048827999999999996,-4.6387,-7.8125,-2.4414,-3.6133,-8.0566,-6.9336
5.4199,10.693,8.9355,4.0039,3.7598,0.43945,12.890999999999998,11.767999999999999,11.815999999999999,7.0801,4.8828,-1.2695,-0.48828,7.1289,9.2285,4.4434,-1.1719,-4.7363,1.709,0.29297,-4.6387,-2.832
8.6914,14.745999999999999,10.205,8.7402,8.3008,7.6172,13.184000000000001,12.842,10.84,9.8145,5.5176,1.4648,-0.39063000000000003,6.4941,7.4219,5.7129,1.2207,-2.5879,2.4902,1.7578,-3.0273,-0.39063000000000003
2.4902,8.2031,1.8066,3.125,0.48828,1.4648,6.4453,6.6406,3.5156,3.1738,-0.8300799999999999,-5.3223,-12.354000000000001,2.6367,0.29297,0.63477,-6.0059,-10.302999999999999,-2.5391,-3.7109,-9.1797,-4.1992
5.2246,11.279000000000002,6.3477,6.3477,5.6641,5.957000000000001,12.061,11.182,9.2285,8.0566,6.1035,2.1484,-1.3672,7.4707,6.6895,7.2754,2.7832,-0.9277299999999999,5.127000000000001,4.541,0.97656,5.6641
6.6406,8.3496,6.542999999999999,3.418,5.7129,1.4648,12.695,8.8379,8.9844,5.0781,6.7871,0.5371100000000001,-3.7109,6.3477,7.8125,5.4688,4.4922,1.2207,6.3965,5.957000000000001,3.2227,8.3496
1.4648,5.3223,0.5371100000000001,0.09765599999999999,2.1484,1.0254,6.6895,5.7129,4.3945,1.9043,3.6621,2.002,-1.8555,4.541,3.8574,4.541,2.6367,2.2461,4.4434,4.1992,2.9785,6.8359
7.5195,13.672,8.8379,9.1309,10.254000000000001,13.037,11.377,14.258,12.109000000000002,11.767999999999999,12.939,14.940999999999999,10.84,12.549000000000001,11.767999999999999,14.062999999999999,15.674000000000001,16.699,13.965,15.770999999999999,15.332,17.188
11.767999999999999,15.186,12.5,13.184000000000001,14.99,18.994,11.377,15.869000000000002,15.770999999999999,16.211,19.141,22.217,20.117,14.745999999999999,15.186,18.604,20.313,23.438000000000002,15.479000000000001,18.848,19.141,17.48
14.502,17.383,15.625,15.380999999999998,17.969,21.631,13.672,18.164,18.066,18.457,20.947,23.975,20.067999999999998,16.846,17.139,20.654,23.584,26.074,18.115,21.24,21.826,18.848
14.892999999999999,14.209000000000001,16.357,11.67,17.529,17.92,13.77,14.892999999999999,18.555,14.307,20.898000000000003,20.02,20.508000000000003,14.014000000000001,17.871,16.553,20.703000000000003,23.584,15.674000000000001,18.506,19.482,15.137
11.475,14.550999999999998,14.697000000000001,12.158,15.234000000000002,17.92,13.477,17.139,18.896,16.309,20.313,21.436,21.826,16.992,19.482,18.555,20.459,22.656,17.432000000000002,19.336,20.459,16.797
8.8379,10.302999999999999,12.061,6.7871,11.865,12.5,10.302999999999999,13.280999999999999,15.479000000000001,10.498,16.162,14.745999999999999,12.793,11.620999999999999,16.309,14.795,17.92,18.75,14.6,17.725,17.334,14.110999999999999
10.595999999999998,12.5,13.085999999999999,8.3008,12.645999999999999,12.305,14.307,15.43,17.676,12.450999999999999,17.676,14.99,11.719000000000001,16.748,20.02,17.236,19.141,19.629,20.166,20.947,19.971,18.604
6.7383,11.182,8.1543,7.6172,8.8867,13.232000000000001,8.1055,14.355,12.939,11.328,13.525,16.357,11.572000000000001,16.357,14.648,18.213,17.871,19.141,18.994,20.361,19.336,19.58
11.328,9.668,11.279000000000002,7.3242,13.525,14.307,9.2773,11.572000000000001,15.380999999999998,10.742,18.164,16.602,17.871,12.645999999999999,16.846,16.406,19.775,20.703000000000003,18.896,20.996,20.41,19.775
4.9805,7.1289,5.2246,4.3457,7.6172,9.9121,4.9316,9.0332,10.156,8.7402,12.988,13.280999999999999,10.4,9.1309,12.255999999999998,14.209000000000001,14.697000000000001,13.867,13.77,15.674000000000001,14.014000000000001,13.085999999999999
2.5879,3.9063,2.2949,2.3438,5.9082,6.6895,1.9531,5.7617,5.9082,5.8594,8.9844,8.6426,5.0781,6.0547,8.5938,10.352,11.67,10.352,10.595999999999998,12.549000000000001,10.889000000000001,11.328
-3.3203,-2.3438,-3.9551,-3.2715,-1.2695,1.709,-4.6387,0.24414,-0.14648,1.5625,2.002,2.2949,-3.0762,0.8300799999999999,1.0254,5.0781,3.4668,2.5391,2.0996,4.2969,2.9785,3.1738
3.1738,1.6113,2.0996,1.3672,4.248,4.1504,-0.48828,2.832,6.1035,4.8828,6.7871,2.5879,-1.9531,2.7832,6.542999999999999,7.7148,7.1289,4.7363,6.1035,8.0078,5.3711,6.4453
5.4199,2.8809,3.5156,3.9551,6.8359,7.3242,0.19530999999999998,5.2246,6.7383,8.2031,8.0078,6.1035,1.709,4.3945,7.372999999999999,10.889000000000001,8.252,6.5918,7.3242,9.5215,6.3965,9.2285
7.1289,3.5156,5.4688,5.9082,8.5449,7.3242,0.19530999999999998,4.834,9.6191,8.9355,10.107000000000001,5.127000000000001,1.3672,4.0527,9.2285,10.302999999999999,8.2031,5.6152,7.7148,9.6191,7.4707,10.449000000000002
7.666,4.7363,6.25,5.6641,9.7168,10.107000000000001,-0.78125,4.1504,8.4961,9.3262,9.7168,6.2012,5.0293,1.5625,6.1035,7.7637,8.6914,6.4453,5.3711,7.7637,6.2988,7.0313
7.9102,4.8828,6.0547,8.252,9.082,10.84,-0.97656,4.9316,8.4961,10.449000000000002,10.205,6.1523,3.8574,3.418,7.0801,9.7656,8.3496,6.1035,6.9336,9.1309,7.5684,10.742
7.3242,5.2246,5.9082,8.6426,8.1055,8.7891,-1.123,4.9316,8.2031,9.4727,7.8613,3.2227,-0.63477,3.3203,5.4688,8.6426,7.0313,3.8574,5.9082,7.7637,6.1523,9.8145
11.963,7.9102,8.4961,11.133,10.693,12.645999999999999,1.6113,7.8613,8.8867,12.061,9.375,5.3223,-2.3438,4.2969,6.2012,10.498,8.5938,4.0039,7.1289,8.5938,7.7148,10.693
11.377,1.8555,6.4941,5.4199,10.84,8.5938,-1.6113,1.2207,7.2754,6.3965,10.107000000000001,2.6367,0.19530999999999998,-2.0996,4.9316,5.4688,5.3223,2.0508,2.2461,5.2246,4.834,5.4688
13.672,2.7832,7.9102,7.5195,14.795,12.939,0.09765599999999999,2.3438,9.3262,9.4727,14.16,8.7891,11.084000000000001,-1.8555,7.2266,8.4961,11.279000000000002,10.01,5.4199,9.4727,9.8145,9.375
10.498,-0.048827999999999996,4.834,6.7383,12.744000000000002,13.965,-6.542999999999999,-1.123,5.8594,8.5449,13.232000000000001,10.889000000000001,8.252,-5.127000000000001,4.0039,7.3242,10.4,11.133,0.6835899999999999,6.3965,8.3984,4.2969
10.156,4.1016,5.4199,11.475,13.525,19.092,-6.9824,1.709,5.0781,11.719000000000001,13.867,17.578,13.965,-2.4902,2.0508,11.279000000000002,14.404000000000002,17.285,-0.39063000000000003,6.3477,9.7656,1.3672
9.1797,4.541,6.0547,9.6191,11.865,13.915999999999999,-6.8848,1.4648,6.4941,11.620999999999999,14.307,16.162,12.109000000000002,-1.7578,4.0527,11.182,14.795,19.043,1.1719,7.8613,11.328,2.8809
14.453,7.2754,12.744000000000002,13.232000000000001,19.336,17.529,1.3184,6.8359,15.332,16.357,23.193,21.924,22.266,3.125,13.574000000000002,16.113,21.094,25.976999999999997,7.1777,13.672,18.115,8.4473
11.719000000000001,9.668,11.279000000000002,14.648,17.627,17.92,1.5625,10.4,13.77,17.725,21.191,20.947,17.725,5.8594,11.815999999999999,16.797,21.875,24.316,8.5938,13.965,16.797,8.8867
11.328,6.2012,10.352,10.595999999999998,15.479000000000001,12.207,3.6133,8.3496,14.502,13.623,19.678,15.869000000000002,15.918,6.4453,14.16,15.674000000000001,18.066,19.287,10.498,14.6,15.770999999999999,10.547
7.3242,7.7148,6.3477,11.475,12.549000000000001,14.550999999999998,1.6113,11.279000000000002,11.133,15.43,16.211,16.016,11.425999999999998,10.645,12.255999999999998,17.773,17.09,17.578,13.427999999999999,15.575999999999999,14.795,12.354000000000001
12.207,8.8867,12.695,11.620999999999999,17.871,15.869000000000002,8.9355,13.574000000000002,17.041,16.992,21.386999999999997,16.357,14.844000000000001,13.085999999999999,18.701,17.822,18.994,18.848,16.064,16.895,15.625,13.720999999999998
15.82,18.799,18.115,19.238,20.85,19.287,16.504,23.975,24.121,25.537,24.219,21.533,13.867,23.633000000000003,24.316,25.195,22.607,20.654,19.824,20.02,17.627,13.379000000000001
10.937999999999999,13.720999999999998,15.186,12.158,17.822,12.744000000000002,15.137,19.629,21.484,19.385,21.729,15.186,10.889000000000001,17.92,22.607,20.117,19.727,17.92,16.846,17.285,14.844000000000001,9.8633
9.2285,15.82,12.744000000000002,13.965,14.110999999999999,13.867,11.377,20.313,18.457,20.947,19.141,17.48,8.4961,17.529,18.164,21.045,17.285,15.918,13.232000000000001,13.184000000000001,11.23,5.3223
5.127000000000001,10.352,7.5195,11.23,11.475,12.890999999999998,5.6641,13.477,12.549000000000001,16.162,16.748,15.967,8.8867,11.425999999999998,11.523,16.016,15.918,15.967,8.3496,11.182,11.377,4.1504
3.1738,4.248,5.0781,5.8105,12.645999999999999,13.379000000000001,4.2969,8.6426,10.84,12.549000000000001,19.141,17.285,17.92,7.5195,11.719000000000001,14.209000000000001,17.871,19.971,9.0332,13.232000000000001,15.527000000000001,9.0332
0.3418,0.63477,0.48828,4.4434,9.375,13.867,-2.8809,3.8574,4.7852,10.595999999999998,15.479000000000001,17.578,16.406,2.2461,5.8105,11.620999999999999,13.379000000000001,15.575999999999999,5.3711,9.668,12.255999999999998,7.372999999999999
2.9297,2.3926,1.123,6.2988,9.7168,14.014000000000001,-5.4688,2.002,2.832,9.7168,12.305,13.525,10.985999999999999,-2.2949,2.0996,8.2031,12.744000000000002,13.574000000000002,2.0508,7.5195,10.205,5.7617
6.7383,2.7344,4.4922,5.1758,10.693,11.475,-2.5391,0.78125,5.6641,7.8613,12.988,10.84,11.182,-1.4648,4.1016,6.9824,11.328,11.67,3.4668,7.7148,10.4,7.2754
7.9102,6.7383,6.1523,8.5938,9.2285,10.645,-0.78125,4.1016,6.3965,9.0332,9.8633,7.5195,6.3477,0.9277299999999999,3.418,8.3496,9.1309,8.3984,4.1016,7.1289,7.7637,7.2754
8.3496,5.6641,7.3242,6.6895,7.5684,6.0547,0.048827999999999996,2.8809,6.5918,6.8848,6.7871,1.5137,0.19530999999999998,-0.43945,3.0762,4.1016,5.7129,4.1992,1.8066,3.9063,4.0527,3.9063
4.541,4.9805,4.7363,7.0313,5.4688,5.6641,-0.24414,4.8828,6.6406,9.1797,7.0313,3.1738,-1.8555,2.2461,4.4434,6.7383,5.7129,4.1504,3.3203,5.0781,5.5664,5.5176
0.0,-2.5879,-0.09765599999999999,-0.6835899999999999,2.9785,2.5391,-5.127000000000001,-2.0996,1.3184,2.3438,4.5898,1.6113,1.0742,-5.8594,-0.43945,-0.09765599999999999,4.1992,4.3457,-1.8555,1.7578,3.7109,1.3184
0.48828,-4.6875,-1.4648,0.048827999999999996,4.9805,7.7148,-5.6152,-3.8574,1.1719,3.3203,9.8633,9.3262,8.3496,-5.0293,1.4648,3.9063,8.9355,12.5,2.5879,7.0801,10.645,7.7637
0.97656,-4.3945,0.09765599999999999,4.0039,9.4727,12.793,-6.6406,-2.7344,3.418,8.4473,16.064,16.942999999999998,13.574000000000002,-1.6602,5.0781,10.742,17.48,20.85,6.9336,12.939,18.066,15.527000000000001
2.2461,-4.9316,0.9277299999999999,3.7598,12.012,13.574000000000002,-7.372999999999999,-4.0039,4.248,9.375,17.969,18.115,13.477,-3.7598,5.7129,10.449000000000002,17.822,20.41,4.3945,10.4,15.918,10.107000000000001
1.4648,-5.4688,-0.39063000000000003,6.0059,12.061,13.184000000000001,-9.375,-4.6387,3.0762,9.4238,17.139,18.555,13.184000000000001,-4.1504,4.4434,10.01,15.137,19.141,2.0508,9.4238,14.307,9.0332
5.1758,-0.24414,3.9063,9.082,14.697000000000001,16.602,-4.1016,1.3672,6.0059,13.037,18.066,21.289,18.506,1.4648,8.4961,13.280999999999999,20.02,23.438000000000002,7.7637,14.745999999999999,18.066,14.502
4.0039,0.39063000000000003,3.2227,9.5215,12.061,16.602,0.29297,5.6641,8.1543,13.525,16.016,20.752,17.871,7.5195,10.498,16.504,17.188,20.557,11.377,15.625,17.969,18.066
1.8555,-4.4434,0.63477,2.1973,7.7148,7.7148,-0.19530999999999998,1.7578,6.542999999999999,7.0313,10.4,8.4961,6.5918,4.1992,8.6426,8.8867,10.107000000000001,10.742,7.4219,10.107000000000001,10.01,10.645
0.6835899999999999,-1.123,-0.63477,3.2227,5.0781,9.8145,1.709,7.4219,6.9336,8.8379,7.7148,10.059,5.957000000000001,10.4,9.8145,11.182,10.985999999999999,10.302999999999999,12.744000000000002,12.354000000000001,11.279000000000002,14.550999999999998
1.1719,1.9043,1.6113,3.3691,5.4688,9.1797,6.1035,11.328,9.1309,8.8867,8.3984,9.8145,7.7637,13.672,12.450999999999999,11.767999999999999,10.156,9.8633,15.186,13.525,12.012,15.869000000000002
9.0332,10.107000000000001,8.5449,9.3262,12.109000000000002,14.404000000000002,12.061,17.725,14.453,13.77,13.085999999999999,12.842,8.9844,18.457,16.797,15.234000000000002,14.745999999999999,13.574000000000002,19.189,17.236,15.43,19.58
7.4219,8.3008,6.3477,8.0078,9.4727,11.328,8.3496,13.672,11.620999999999999,10.547,10.742,8.6426,3.418,13.232000000000001,11.475,9.9121,8.3008,6.1523,10.254000000000001,8.3496,6.8848,6.25
12.207,10.742,11.865,10.742,14.697000000000001,12.744000000000002,12.354000000000001,14.014000000000001,14.795,11.035,13.867,7.7148,3.3203,11.377,12.793,9.6191,10.254000000000001,7.4219,9.8633,7.8613,7.1777,5.7129
14.209000000000001,10.352,10.595999999999998,12.842,17.188,17.383,9.0332,12.549000000000001,12.793,12.402000000000001,15.137,11.719000000000001,7.7637,9.1797,10.4,9.8633,10.790999999999999,9.3262,7.8613,7.0313,7.5195,6.2988
11.523,3.6621,7.2266,8.7402,15.234000000000002,12.402000000000001,6.6895,6.1523,10.352,8.8379,13.427999999999999,8.7402,8.2031,4.1016,8.5449,6.5918,7.9102,6.6895,4.5898,4.541,5.0781,4.1992
9.2773,4.2969,5.8105,7.666,12.695,11.182,5.7129,7.1289,9.5215,9.1797,11.425999999999998,6.7383,4.8828,4.7852,8.4473,6.8848,9.082,7.3242,6.7871,7.2266,6.7383,7.6172
9.8633,4.1504,5.2246,5.127000000000001,10.4,9.4727,3.9551,4.0039,7.1777,6.0059,8.0566,3.3203,4.2969,1.6602,5.7129,4.1504,5.2734,3.6621,2.3438,2.2461,3.2227,2.2461
9.6191,6.3965,6.0547,5.3711,9.2773,9.1309,6.0059,6.7383,8.4961,6.0547,6.9824,2.5879,3.9063,4.9316,6.2988,5.4688,6.3477,5.0293,4.541,4.3945,5.0781,4.2969
13.915999999999999,15.332,11.377,11.475,12.939,16.942999999999998,12.061,15.82,13.623,12.207,9.8633,8.8867,9.668,12.793,11.425999999999998,11.035,9.668,7.9102,8.8379,7.9102,7.9102,5.8594
11.767999999999999,7.959,8.4961,5.2734,11.475,10.937999999999999,6.7383,5.7617,9.375,3.2227,6.1523,0.8789100000000001,6.8359,0.73242,5.8594,-0.14648,0.78125,0.48828,-1.0742,-1.5625,-1.0254,-4.3945
10.889000000000001,7.0801,7.7637,6.9824,12.305,14.6,5.0781,4.6387,7.4219,4.9805,8.1543,6.4453,14.502,0.048827999999999996,4.3457,0.8789100000000001,5.0781,7.2754,1.2207,2.2949,3.2227,0.43945
2.002,-2.4414,-0.58594,1.2695,5.4199,7.0801,-3.6133,-2.4414,1.1719,1.3184,3.2715,2.832,9.4727,-3.3691,0.5371100000000001,-1.5625,0.19530999999999998,2.4902,-0.58594,-0.63477,-0.048827999999999996,0.63477
-2.6855,-5.0781,-5.4199,0.97656,1.2695,5.5176,-8.1543,-4.9316,-3.8086,0.19530999999999998,0.63477,3.4668,7.372999999999999,-4.541,-3.5156,-0.8300799999999999,0.63477,3.1738,0.39063000000000003,0.5371100000000001,1.3672,5.5176
-11.815999999999999,-13.720999999999998,-12.939,-8.7891,-6.2012,-1.4648,-15.479000000000001,-11.865,-8.9355,-6.4453,-4.1504,-0.43945,4.3457,-9.1797,-6.7383,-4.7852,-3.1738,-0.048827999999999996,-2.002,-1.6113,-0.6835899999999999,4.541
-11.035,-8.9355,-10.107000000000001,-6.542999999999999,-4.5898,0.19530999999999998,-9.6191,-5.2246,-5.1758,-4.8828,-2.9297,1.2695,3.0273,-2.7832,-2.4414,-3.0273,-2.9785,-0.8789100000000001,-0.24414,-1.3672,-0.8300799999999999,2.832
-3.7109,-4.1504,-2.9297,-3.1738,3.4668,5.3223,-5.7129,-2.4414,0.24414,-2.2461,4.4434,4.541,7.5195,-2.0508,1.6113,-1.6113,2.9297,5.0781,2.832,3.418,4.1504,6.542999999999999
-1.416,1.8555,-0.97656,1.8066,4.9805,9.375,-1.1719,4.3945,1.8555,2.6367,5.2734,8.8867,5.6641,4.541,3.6133,4.8828,5.127000000000001,7.2266,5.6641,5.3711,5.8105,7.2754
-0.09765599999999999,0.97656,-0.09765599999999999,-0.14648,4.834,6.3965,-0.29297,2.4414,1.2695,-2.3438,2.0996,2.7832,5.8594,2.6367,1.3672,-1.6602,0.24414,2.3438,1.3184,0.8300799999999999,1.0254,2.1484
0.9277299999999999,2.002,0.6835899999999999,1.5137,4.834,8.3008,-0.39063000000000003,4.7363,2.2949,0.3418,3.8086,6.4453,7.4707,5.3711,3.0762,0.73242,3.3691,6.6895,5.6152,4.1016,4.9805,6.9336
-1.2207,0.29297,2.2461,-1.2207,4.248,0.3418,3.9551,5.127000000000001,6.5918,2.4414,6.4941,4.3457,5.1758,7.4707,8.4961,4.7852,4.6875,5.8594,9.082,7.7148,7.8613,9.5215
-1.0254,6.9824,2.9785,4.0039,5.0781,8.252,7.1777,13.037,8.7402,8.1055,7.4707,9.7656,6.6406,15.918,11.914000000000001,11.523,10.547,11.279000000000002,16.504,15.283,13.77,18.945
-0.73242,5.1758,3.5645,0.9277299999999999,4.834,6.542999999999999,7.5684,10.107000000000001,8.6426,4.1504,8.5938,8.4961,6.7383,13.427999999999999,11.475,9.3262,8.3496,11.279000000000002,13.915999999999999,12.597999999999999,12.207,14.502
3.2715,13.477,11.23,8.9355,10.352,12.402000000000001,10.693,17.236,15.039000000000001,13.77,15.039000000000001,16.455,10.498,17.92,16.064,18.066,16.602,17.09,17.041,17.383,17.48,18.75
1.5625,9.668,10.156,3.3691,8.9355,6.1523,8.4961,11.23,12.207,7.8613,12.645999999999999,8.7402,5.6152,9.375,11.865,10.352,10.645,10.645,9.2285,9.082,10.302999999999999,10.449000000000002
1.1719,9.1309,6.4941,2.7832,5.2734,3.8574,2.2949,6.9824,5.957000000000001,4.7363,7.5684,5.2246,-0.14648,3.2715,3.418,4.4434,3.0273,3.3203,-0.73242,1.2207,2.0996,1.123
7.9102,13.427999999999999,14.110999999999999,7.5684,10.254000000000001,4.248,6.1035,10.742,12.549000000000001,10.985999999999999,12.061,5.5664,-1.2695,5.1758,9.4238,8.252,8.5938,5.7617,4.9316,6.4941,6.9824,6.6895
7.5684,11.815999999999999,14.014000000000001,6.6895,7.5195,-0.78125,5.8594,9.7656,12.450999999999999,9.2773,9.4238,-0.43945,-5.9082,4.1992,8.6426,6.1035,2.6855,-0.09765599999999999,2.6367,3.3691,2.002,2.6367
11.377,17.578,17.236,9.668,9.1797,1.123,11.523,14.258,15.967,11.67,9.7168,-0.24414,-4.6387,9.4727,11.133,8.6426,4.4434,0.9277299999999999,8.252,6.4941,4.1504,6.8359
11.084000000000001,20.117,15.967,12.597999999999999,9.7168,7.8613,10.205,17.09,14.110999999999999,14.795,10.498,6.1035,0.24414,12.450999999999999,11.620999999999999,12.597999999999999,8.1055,4.834,10.693,9.5215,7.2266,8.1543
11.377,16.211,15.918,10.498,12.695,8.3008,11.425999999999998,14.648,16.064,13.379000000000001,13.477,4.0039,1.6113,9.9609,14.648,12.207,7.666,3.7109,10.107000000000001,8.9355,6.542999999999999,5.2734
5.957000000000001,8.3496,9.0332,6.5918,9.3262,6.6895,2.5879,6.9336,8.3984,7.2754,7.959,2.002,-1.5625,2.0996,6.8848,5.2734,3.8086,1.123,4.6387,4.1016,2.3926,-1.1719
2.5879,4.7852,3.3203,3.6133,6.6406,7.7148,0.73242,4.2969,4.1016,5.7617,7.0313,4.3457,-0.48828,1.5137,4.9805,6.25,4.4922,4.3945,3.7109,4.2969,4.0039,-1.4648
-1.3184,-2.2461,-1.3184,-2.4902,1.9531,2.6855,-2.5391,-2.4902,0.39063000000000003,-0.09765599999999999,3.7109,0.58594,-2.0996,-2.7344,1.9531,2.4902,2.2949,4.0039,1.2695,2.0996,2.5391,-3.0273
-4.8828,-3.418,-4.4922,-3.0762,-1.3672,2.1973,-4.7363,-2.8809,-3.418,-0.63477,-0.19530999999999998,0.14648,-1.1719,-3.2715,-2.1973,0.48828,-0.3418,0.5371100000000001,-1.4648,-2.3438,-3.5645,-9.3262
